-7.521526336669921875e+01,-6.500000000000000000e+01,-7.488868713378906250e+01
2.877554316183265541e+02,4.700000000000000000e+01,-7.529029503500056819e+01
2.685108629179989066e+02,4.700000000000000000e+01,-7.526898877254505749e+01
2.492662916337544061e+02,4.700000000000000000e+01,-7.524989448214776644e+01
2.300217198987530480e+02,4.699991662326191744e+01,-7.523096052048234128e+01
2.107771488850345349e+02,4.699966698290959499e+01,-7.520875959403016964e+01
1.915325736189224699e+02,4.699936911471084500e+01,-7.519048656747659720e+01
1.722884689241802221e+02,4.700000000000000000e+01,-7.515336598694138104e+01
1.530945339429393357e+02,4.771900964733055872e+01,-7.413148550766928224e+01
1.340373411297943562e+02,4.951689457788374682e+01,-7.217472642212769074e+01
1.151135816768393454e+02,5.239849092579863310e+01,-7.023940001501577512e+01
9.638226123915707433e+01,5.635856003911617762e+01,-6.830496773928670962e+01
7.787572704940680524e+01,6.139083275166244391e+01,-6.653493884174348239e+01
5.895803562165227163e+01,6.300000000000000000e+01,-6.512621387619783775e+01
3.971478097142026087e+01,6.300000000000000000e+01,-6.496688337695808002e+01
2.046938047678156281e+01,6.300000000000000000e+01,-6.495386371185861663e+01
1.224606171695005852e+00,6.300000000000000000e+01,-6.490784898597182462e+01
-1.801987179986743826e+01,6.299967605572443574e+01,-6.493935469801607496e+01
-3.726440869632310893e+01,6.299959498707602279e+01,-6.490008451313258320e+01
-5.650885791233578459e+01,6.300000000000000000e+01,-6.485628094798273935e+01
3.070000000000000000e+02,-5.800000000000000000e+01,-6.528971099853515625e+01
-7.599995453664521960e+01,-5.516823120768986399e+01,-6.223384125921715082e+01
1.121257108514000009e+02,4.522345587729829930e+01,-5.916499312198733662e+01
1.674212487208985749e+02,2.240972699931542778e+01,-3.975958088914667599e+01
1.844889716458212661e+02,2.334406243176190898e+01,-3.992532851453454867e+01
1.854161012939505042e+02,3.044888047407742704e+01,-4.085952682085454057e+01
1.794005288466391050e+02,3.499553023007458563e+01,-4.775393908072246774e+01
1.697145587324591816e+02,3.550542020998667425e+01,-5.122064039484479281e+01
1.583178440284713702e+02,3.658959607635251388e+01,-5.256202686042053074e+01
1.456474526446282596e+02,3.858393010786966215e+01,-5.359463277872196585e+01
1.321079795917449360e+02,4.124768071991118745e+01,-5.459411472544659460e+01
1.181955340170052153e+02,4.401662363458425631e+01,-5.459734347028710744e+01
1.044071414119212022e+02,4.677477634661544670e+01,-5.394296074347204240e+01
9.105023784001433285e+01,4.943530178883615633e+01,-5.306217769474825019e+01
7.891392597697630151e+01,5.177902975867226587e+01,-5.288762350589161088e+01
6.831601887707114429e+01,5.339160191012408063e+01,-5.333699848597859017e+01
6.048559611727229424e+01,5.420993389386374872e+01,-5.240580848670101233e+01
5.347100319651045197e+01,5.467157103016944575e+01,-5.211729067308628771e+01
6.049281484656569319e+01,5.421439585084078772e+01,-5.128294074357955878e+01
7.716711358019547617e+01,5.205320335368340778e+01,-4.873185557207473551e+01
1.395640057215656498e+02,3.925827896702877240e+01,-4.564175453900997326e+01
3.069999855148721508e+02,-4.545596936642566277e+01,-5.971183034321797578e+01
-7.599999279357669479e+01,-5.514182745480911763e+01,-4.322042880771471829e+01
3.336577521812599656e+01,-3.565616485654295786e+01,-2.933261052424966309e+01
9.853629324316953841e+01,-3.161317836883503674e+01,-2.311634496034852049e+01
1.320974383261768992e+02,-6.133939012169376426e+00,-1.022917045761233545e+01
1.469480907237968097e+02,6.815409919528734761e+00,-1.247603382435048225e+01
1.517515872449340577e+02,1.749194136426135771e+01,-2.511445418791304363e+01
1.503708197682338437e+02,1.775273908956726032e+01,-2.958530122111368499e+01
1.456101987964175350e+02,1.863747013820120912e+01,-3.167076336878666609e+01
1.386329806383691334e+02,2.030711045321708141e+01,-3.395546709215619785e+01
1.303856755265029790e+02,2.567633722307845900e+01,-3.873905788114133486e+01
1.211973883103572547e+02,3.151204157021110674e+01,-3.980782876385642055e+01
1.118347807633386850e+02,3.438931604046702972e+01,-3.983326540702163499e+01
1.033355626151755189e+02,3.665895513426566055e+01,-3.984456681355650431e+01
9.746189418941908400e+01,3.764818785441632087e+01,-3.981911288607491173e+01
9.520096216397905664e+01,3.771814482957375958e+01,-3.980739466227081635e+01
9.483285871369228914e+01,3.669992512701948328e+01,-3.975100992302137826e+01
9.893069770886593517e+01,3.307823162199151312e+01,-3.919738191845986819e+01
1.188330462759180648e+02,2.846452329269276404e+01,-3.891091909897718892e+01
1.478526349298590503e+02,1.818523598515898243e+01,-2.996411448290487201e+01
2.088361748929913801e+02,3.308923836659462270e-02,-1.499725477072690083e+01
3.070000000000000000e+02,-4.388309553914727701e+01,-4.493085155091885952e+01
-7.599608752561420033e+01,-4.948903160882387908e+01,-2.534168256468976210e+01
-2.532596485249237084e+00,-3.518781146572422358e+01,-2.005451663090515169e+01
5.393644738831449104e+01,-3.508192165471452029e+01,-1.338287215291666499e+01
9.252015447933226255e+01,-2.214019228446785803e+01,-4.240828937742491256e+00
1.153171738772216059e+02,-1.234955572329917750e+01,-7.700559293599317456e+00
1.285867168088609560e+02,-5.519565788322639222e+00,-9.698458537908685173e+00
1.347980750078312440e+02,-2.312069752649397181e+00,-1.064112674928456848e+01
1.362796383653616203e+02,-1.707515479854927187e-01,-1.086632365851531823e+01
1.355501595061701892e+02,5.560417805116744105e+00,-1.075644764843393908e+01
1.314403257033588659e+02,2.128216419204250798e+01,-1.800712458929575277e+01
1.241420509562543231e+02,2.282770668187080432e+01,-2.296249610308653999e+01
1.181464095538046593e+02,2.405077275548421412e+01,-2.417313018735978858e+01
1.139223315544490731e+02,2.490506028779639891e+01,-2.453250258579269882e+01
1.132587559753997368e+02,2.503666155096417612e+01,-2.451081439220963532e+01
1.156910443860947737e+02,2.454451444144798344e+01,-2.408268326833826478e+01
1.219740749836070250e+02,2.326197400444786467e+01,-2.238693126241549081e+01
1.349309911917846136e+02,2.057135832822364918e+01,-1.819340597300715601e+01
1.564930247944805330e+02,1.675102415678665935e+01,-2.205646224367808017e+01
1.881846443779687377e+02,9.823203657236009079e+00,-1.558397831914622955e+01
2.395639637101506594e+02,-1.232541276954349918e+01,-1.502782101295311534e+01
3.069988508600307568e+02,-3.808883646966741310e+01,-3.124900713578901801e+01
-7.599991691756363821e+01,-4.124856422540743495e+01,-8.275210790464154087e+00
-1.932197161546480046e+01,-3.510656821005053274e+01,-9.261435455449749554e+00
2.955140718389291976e+01,-3.492434835200429433e+01,-6.320559824191077425e+00
6.749250176472985174e+01,-3.066927773459450535e+01,-1.945586309300086025e+00
9.328504590171655764e+01,-1.972817025731382046e+01,-4.372859960234047882e+00
1.101974362359766104e+02,-1.372290628739631480e+01,-6.929596119329081816e+00
1.208552146259847433e+02,-1.118706397506933037e+01,-8.530112511949237586e+00
1.267707891523274810e+02,-7.207916760642421927e+00,-9.421781690672611731e+00
1.289319962025993220e+02,4.400785681745460032e+00,-9.760540270984810363e+00
1.286172478403387629e+02,1.220983282792549751e+01,-9.719076568402542193e+00
1.263636262255250671e+02,1.561217263846670988e+01,-9.535731474193729795e+00
1.240765105731782256e+02,1.831078534323511064e+01,-9.892816285051411640e+00
1.237963806092429735e+02,1.976366479598583581e+01,-1.070456166656654240e+01
1.263594272224049462e+02,1.831975133365214958e+01,-1.048214774748679368e+01
1.315578107155459691e+02,1.345205090193850062e+01,-1.020667241913547407e+01
1.401131594509375873e+02,6.234518345043636778e+00,-1.144819197412514100e+01
1.555824923672980162e+02,7.405674284108965999e+00,-1.364550419644720769e+01
1.798071438997609164e+02,5.365206336001916654e+00,-1.496047418799372686e+01
2.123688587292130308e+02,-1.907403571879689119e+00,-1.500059225016842035e+01
2.557569022441415711e+02,-1.392669405414247485e+01,-1.504304407901589435e+01
3.070000000000000000e+02,-2.882900583248524740e+01,-1.968316586380562327e+01
-7.599999623377409819e+01,-2.533738884061430241e+01,3.077397807079450542e-01
-2.743966994346411425e+01,-2.072024579924897481e+01,2.721650697448146916e-01
1.634053001686146089e+01,-1.887223776405912901e+01,2.136456331785565876e-01
5.261543941112596912e+01,-1.616955792066626074e+01,9.790379892773477810e-02
7.993874498169604692e+01,-1.178939913764025604e+01,-2.358226186088232534e+00
9.938842326757398382e+01,-8.570501637393677541e+00,-5.294021296273192512e+00
1.128228604567492539e+02,-6.649192343819450457e+00,-7.321101915017048434e+00
1.214831256792210183e+02,-3.344442286181432245e+00,-8.627321916293178461e+00
1.260851869309368993e+02,4.357718398561789108e+00,-9.332037729523799285e+00
1.278444269242237539e+02,1.048269185908752377e+01,-9.597694605796736056e+00
1.279306488625400959e+02,1.416048634077156088e+01,-9.674666844815787314e+00
1.282311160611781133e+02,1.625761646457884879e+01,-1.005283785192655621e+01
1.301618200965853873e+02,1.635835567049323203e+01,-1.050265259260458350e+01
1.337812666347232948e+02,1.474712537147222058e+01,-1.076625247185822865e+01
